DEPARTAMENTO,MUNICIPIO,Total beneficiarios,Valor cofinanciación,Valor Contrapartida,YEAR,CP,CICLO_CULTIVO,RENDIMIENTO,PRODUCTIVIDAD
LA GUAJIRA,BARRANCAS,0,326398298,19848000,2012,YUCA,ANUAL,15.0,0.73
HUILA,PALERMO,0,122402097,31801950,2012,PAPAYA,PERMANENTE,12.0,1.0
HUILA,LA PLATA,0,663760250,81225000,2012,AGUACATE,PERMANENTE,12.0,0.36507936507936506
HUILA,LA PLATA,0,1337411984,182542500,2012,AGUACATE,PERMANENTE,12.0,0.36507936507936506
HUILA,LA PLATA,0,645235250,81225000,2012,AGUACATE,PERMANENTE,12.0,0.36507936507936506
HUILA,LA PLATA,0,487292000,44325000,2012,AGUACATE,PERMANENTE,12.0,0.36507936507936506
HUILA,LA PLATA,0,521204825,54292505,2012,AGUACATE,PERMANENTE,12.0,0.36507936507936506
HUILA,LA ARGENTINA,0,2527478,292838,2012,PIÑA,PERMANENTE,9.0,1.0
HUILA,GARZON,0,149422900,16830000,2012,PAPAYA,PERMANENTE,17.0,0.7647058823529411
CUNDINAMARCA,VENECIA,0,136008000,47924250,2012,TOMATE,TRANSITORIO,17.0,0.6923076923076923
CUNDINAMARCA,VENECIA,0,81604800,39757700,2012,TOMATE,TRANSITORIO,17.0,0.6923076923076923
CUNDINAMARCA,UBAQUE,0,2402808000,444230100,2012,PAPA,TRANSITORIO,12.0,0.9615384615384616
CUNDINAMARCA,PACHO,0,0,0,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,145991000,13095000,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,112543000,10500000,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,111568000,19500000,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,78368000,9652500,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,22660000,1620000,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,11315200,1620000,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,11299000,1320000,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,0,0,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,13590000,2452500,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,680040000,174000000,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,PACHO,0,0,0,2012,PAPA,TRANSITORIO,14.0,0.8651368760064412
CUNDINAMARCA,FOMEQUE,0,1541424000,150052479,2012,PIMENTON,TRANSITORIO,5.75,1.0
CUNDINAMARCA,CABRERA,0,351354000,361602294,2012,GRANADILLA,PERMANENTE,7.0,0.8571428571428571
CUNDINAMARCA,CABRERA,0,544032000,608628907,2012,GRANADILLA,PERMANENTE,7.0,0.8571428571428571
CUNDINAMARCA,CABRERA,0,113340000,263296620,2012,GRANADILLA,PERMANENTE,7.0,0.8571428571428571
CUNDINAMARCA,CABRERA,0,362688000,449543027,2012,GRANADILLA,PERMANENTE,7.0,0.8571428571428571
CUNDINAMARCA,CABRERA,0,306018000,203111250,2012,GRANADILLA,PERMANENTE,7.0,0.8571428571428571
CORDOBA,TIERRALTA,0,353620800,55335240,2012,YUCA,ANUAL,16.0,1.0
CORDOBA,TIERRALTA,0,258415200,44589388,2012,YUCA,ANUAL,16.0,1.0
CORDOBA,TIERRALTA,0,163209608,16910000,2012,YUCA,ANUAL,16.0,1.0
CORDOBA,MONTELIBANO,0,163209600,13959300,2012,HORTALIZAS VARIAS,TRANSITORIO,5.0,0.7658045977011494
CORDOBA,MONTELIBANO,0,217590800,419200,2012,HORTALIZAS VARIAS,TRANSITORIO,5.0,0.7658045977011494
CORDOBA,LOS CORDOBAS,0,3105516000,572634000,2012,AHUYAMA,TRANSITORIO,10.0,1.0
CORDOBA,LOS CORDOBAS,0,278686400,52566400,2012,AHUYAMA,TRANSITORIO,10.0,1.0
CAUCA,TOTORO,0,226680000,42112000,2012,PAPA,TRANSITORIO,17.0975,0.8660714285714286
CAUCA,TIMBIQUI,0,566700000,229400000,2012,CHONTADURO,PERMANENTE,3.57,0.7
CAUCA,TIMBIO,0,952056000,341898058,2012,TOMATE,TRANSITORIO,20.0,0.8166666666666667
CAUCA,TIMBIO,200,1133400000,585700000,2012,TOMATE,TRANSITORIO,20.0,0.8166666666666667
CAUCA,SUAREZ,480,1356766000,30054000,2012,CAÑA PANELERA,PERMANENTE,4.0,0.6291866028708134
CAUCA,SAN SEBASTIAN,0,113340,18566,2012,HORTALIZAS VARIAS,TRANSITORIO,2.0,1.0
CAUCA,SAN SEBASTIAN,0,112305250,14407600,2012,HORTALIZAS VARIAS,TRANSITORIO,2.0,1.0
CAUCA,POPAYAN,0,306018000,224412000,2012,AGUACATE,PERMANENTE,11.0,1.0
CAUCA,GUAPI,0,1326078000,1943144400,2012,PLATANO,PERMANENTE,5.95,0.8390804597701149
CAUCA,CORINTO,0,487362000,67300580,2012,YUCA,ANUAL,12.5,1.0
CAUCA,CORINTO,0,249348000,91788152,2012,YUCA,ANUAL,12.5,1.0
CAQUETA,MILAN,0,67998800,33875000,2012,PLATANO,PERMANENTE,6.0,0.8827977315689981
CAQUETA,MILAN,0,414824400,165605000,2012,PLATANO,PERMANENTE,6.0,0.8827977315689981
CAQUETA,FLORENCIA,0,612036035,468131250,2012,YUCA,ANUAL,6.0,0.98
CAQUETA,CARTAGENA DEL CHAIRA,0,108806000,74375000,2012,YUCA,ANUAL,7.5,0.9375
CALDAS,VITERBO,0,758353962,173640000,2012,BANANO,PERMANENTE,40.0,1.0
CALDAS,LA DORADA,0,353620800,281081950,2012,MAIZ FORRAJERO,TRANSITORIO,72.50999999999999,0.8717171276502923
CALDAS,LA DORADA,0,136008000,142515000,2012,MAIZ FORRAJERO,TRANSITORIO,72.50999999999999,0.8717171276502923
CALDAS,LA DORADA,0,188144400,141521200,2012,MAIZ FORRAJERO,TRANSITORIO,72.50999999999999,0.8717171276502923
CALDAS,LA DORADA,72,204012000,308846000,2012,MAIZ FORRAJERO,TRANSITORIO,72.50999999999999,0.8717171276502923
BOYACA,VENTAQUEMADA,0,838705,214320,2012,CEBOLLA DE BULBO,TRANSITORIO,15.0,0.8333333333333334
BOYACA,SAN MATEO,0,285900024,108000036,2012,TRIGO,TRANSITORIO,1.25,1.0
BOLIVAR,SAN JACINTO,0,136008000,22260000,2012,ÑAME,ANUAL,12.0,1.0
BOLIVAR,SAN JACINTO,0,745326900,301089000,2012,ÑAME,ANUAL,12.0,1.0
BOLIVAR,SAN JACINTO,0,380819860,54148800,2012,ÑAME,ANUAL,12.0,1.0
BOLIVAR,SAN JACINTO,0,380822400,111238600,2012,ÑAME,ANUAL,12.0,1.0
BOLIVAR,SAN JACINTO,0,258415200,105303800,2012,ÑAME,ANUAL,12.0,1.0
BOLIVAR,EL CARMEN DE BOLIVAR,0,272016000,65754000,2012,ÑAME,ANUAL,13.0,1.0
BOLIVAR,EL CARMEN DE BOLIVAR,0,0,0,2012,ÑAME,ANUAL,13.0,1.0
BOLIVAR,EL CARMEN DE BOLIVAR,0,748044000,221088500,2012,ÑAME,ANUAL,13.0,1.0
ATLANTICO,SABANALARGA,0,612022,20693,2012,PIÑA,PERMANENTE,36.0,1.0
ATLANTICO,REPELON,0,646038,30062493,2012,TOMATE,TRANSITORIO,20.0,1.0
ATLANTICO,PIOJO,0,231213600,23401500,2012,AHUYAMA,TRANSITORIO,4.5,0.7272727272727273
ATLANTICO,PIOJO,0,272001445,11466300,2012,AHUYAMA,TRANSITORIO,4.5,0.7272727272727273
ATLANTICO,MALAMBO,0,122334000,27697087,2012,SABILA,PERMANENTE,40.0,0.5
ATLANTICO,CANDELARIA,0,249348,15817,2012,YUCA,ANUAL,6.5,0.5714285714285714
ATLANTICO,CANDELARIA,0,147335000,31245189,2012,YUCA,ANUAL,6.5,0.5714285714285714
ATLANTICO,CANDELARIA,0,147342,7508,2012,YUCA,ANUAL,6.5,0.5714285714285714
CHOCO,CARMEN DEL DARIÉN,35,250000000,513500000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CHOCO,BAGADÓ,73,346452142,524040000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CHOCO,BAGADÓ,73,346452142,524040000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CHOCO,BAGADÓ,73,346452142,524040000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CAUCA,TORIBÍO,20,197000000,71010000,2016,TOMATE,TRANSITORIO,33.21751811594203,0.9280274319951272
CAUCA,TORIBÍO,20,197000000,71010000,2016,TOMATE,TRANSITORIO,33.21751811594203,0.9280274319951272
CAUCA,TORIBÍO,20,197000000,71010000,2016,TOMATE,TRANSITORIO,33.21751811594203,0.9280274319951272
ATLANTICO,"LURUACO, PONEDERA",140,1505613100,350547400,2017,MANGO,PERMANENTE,13.72109004739337,0.6851822221355623
CAUCA,"SANTANDER DE QUILICHAO, TORIBÍO",16,410400000,189208102,2016,TOMATE,TRANSITORIO,33.21751811594203,0.9280274319951272
CAUCA,"SANTANDER DE QUILICHAO, TORIBÍO",16,410400000,189208102,2016,TOMATE,TRANSITORIO,33.21751811594203,0.9280274319951272
CAUCA,"SANTANDER DE QUILICHAO, TORIBÍO",16,410400000,189208102,2016,TOMATE,TRANSITORIO,33.21751811594203,0.9280274319951272
CAUCA,"SANTANDER DE QUILICHAO, TORIBÍO",16,410400000,189208102,2016,TOMATE,TRANSITORIO,33.21751811594203,0.9280274319951272
CAUCA,"SANTANDER DE QUILICHAO, TORIBÍO",16,410400000,189208102,2016,TOMATE,TRANSITORIO,33.21751811594203,0.9280274319951272
CHOCO,"ALTO BAUDÓ, MEDIO BAUDÓ Y TADO",300,1500000000,1632000000,2017,CACAO,PERMANENTE,0.36718181818181755,0.5788464676908923
CHOCO,BAGADÓ,72,278014950,134900000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CHOCO,BAGADÓ,72,278014950,134900000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CALDAS,ARANZÁZU,50,500000000,130250000,2016,CAFE,PERMANENTE,1.1509666666666671,0.8246049148838842
CALDAS,ARANZÁZU,50,500000000,130250000,2016,CAFE,PERMANENTE,1.1509666666666671,0.8246049148838842
MAGDALENA,PLATO,160,1500000000,336000000,2017,ÑAME,ANUAL,7.466666666666667,0.7693296808716253
CORDOBA,"PUERTO ESCONDIDO, SAN BERNARDO DEL VIENTO",66,999993000,122760000,2017,PLATANO,PERMANENTE,7.946690140845069,0.8635880044313673
HUILA,"PITAL, EL AGRADO",27,353046000,115290000,2017,CAFE,PERMANENTE,1.1607857142857163,0.7912160020615535
CALDAS,"AGUADAS, SALAMINA, MANZANARES, PENSILVANIA, MERCED, SUPÍA",291,1499984371,166700718,2016,AGUACATE,PERMANENTE,9.664391143911438,0.6107572810302274
CALDAS,"MANZANARES, AGUADAS, SAMANÁ",156,1972185600,422136000,2017,AGUACATE,PERMANENTE,9.664391143911438,0.6107572810302274
CUNDINAMARCA,"TOPAIPÍ, PACHO, SAN ANTONIO DE TEQUENDAMA, CABRERA, CHOACHÍ, GAMA, GACHALÁ, GACHETÁ, PANDI, PASCA, FOSCA, FUSAGASUGÁ, EL COLEGIO",170,2479938287,912830408,2017,AGUACATE,PERMANENTE,6.624626865671644,0.5563069963213686
META,"ACACÍAS, RESTREPO, CUMARAL, GUAMAL, CABUYARO, PUERTO LÓPEZ",148,1476660080,489288000,2017,PLATANO,PERMANENTE,15.052385321100918,0.8397589381991163
META,"ACACÍAS, RESTREPO, CUMARAL, GUAMAL, CABUYARO, PUERTO LÓPEZ",148,1476660080,489288000,2017,PLATANO,PERMANENTE,15.052385321100918,0.8397589381991163
SANTANDER,"CURITÍ, CABRERA, JORDÁN, CEPITA, GALÁN",128,2000000000,391568000,2017,TANGELO,PERMANENTE,10.375,0.34659204750368844
SANTANDER,"CURITÍ, CABRERA, JORDÁN, CEPITA, GALÁN",128,2000000000,391568000,2017,TANGELO,PERMANENTE,10.375,0.34659204750368844
CHOCO,BAGADÓ,127,336281247,184327940,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CHOCO,BAGADÓ,127,336281247,184327940,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CHOCO,BAGADÓ,124,418498400,120116000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CHOCO,BAGADÓ,124,418498400,120116000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
HUILA,ÍQUIRA,53,375495000,78145000,2017,CAFE,PERMANENTE,1.1607857142857163,0.7912160020615535
CORDOBA,MONTERÍA,93,1000000000,314340000,2017,PLATANO,PERMANENTE,7.946690140845069,0.8635880044313673
TOLIMA,LÍBANO,30,200000000,106200000,2017,CAFE,PERMANENTE,0.9529046563192901,0.8537188919852686
TOLIMA,LÍBANO,30,200000000,106200000,2017,CAFE,PERMANENTE,0.9529046563192901,0.8537188919852686
BOLIVAR,"SAN JACINTO, SAN JUAN NEPOMUCENO",205,1979133000,445252000,2017,MAIZ,TRANSITORIO,1.5274977497749782,0.7767031844481462
BOYACA,"CÓMBITA, BELÉN, TUTAZÁ, VENTAQUEMADA, TUNJA, SORACÁ, TURMEQUÉ, TOCA, VIRACACHA, MOTAVITA, GUICAN, ÚMBITA, TUTA, SIACHOQUE, SAMACÁ, AQUITANIA, CUCAITA",347,3618584000,1455284620,2017,PAPA,TRANSITORIO,14.13967684021544,0.9421033946781157
META,"EL DORADO, EL CASTILLO, CASTILLA, LA NUVA, VISTA HERMOSA",87,906940020,264915000,2017,PLATANO,PERMANENTE,15.052385321100918,0.8397589381991163
META,"EL DORADO, EL CASTILLO, CASTILLA, LA NUVA, VISTA HERMOSA",87,906940020,264915000,2017,PLATANO,PERMANENTE,15.052385321100918,0.8397589381991163
BOLIVAR,"CARMEN DE BOLÍVAR, SAN JUAN NEPOMUCENO Y SAN JACINTO",133,2143671000,296640000,2017,MAIZ,TRANSITORIO,1.5274977497749782,0.7767031844481462
BOLIVAR,"CARMEN DE BOLÍVAR, SAN JUAN NEPOMUCENO Y SAN JACINTO",133,2143671000,296640000,2017,MAIZ,TRANSITORIO,1.5274977497749782,0.7767031844481462
CHOCO,MEDIO BAUDÓ,30,249869700,159600000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CHOCO,MEDIO BAUDÓ,30,249869700,159600000,2017,PLATANO,PERMANENTE,6.472403314917125,0.8317325445740518
CUNDINAMARCA,GUTIÉRREZ,93,566214100,262245320,2017,FRIJOL,TRANSITORIO,1.4449160908193495,0.918845004301724
CALDAS,"SAMANÁ, VICTORIA",353,999522000,529500000,2017,AGUACATE,PERMANENTE,9.664391143911438,0.6107572810302274
CALDAS,"SAMANÁ, VICTORIA",353,999522000,529500000,2017,AGUACATE,PERMANENTE,9.664391143911438,0.6107572810302274
CALDAS,"SAMANÁ, VICTORIA",353,999522000,529500000,2017,AGUACATE,PERMANENTE,9.664391143911438,0.6107572810302274
ARAUCA,"TAME, FORTUL",25,375523000,185194000,2018,MARACUYA,PERMANENTE,17.633548387096774,0.8244968117553494
ANTIOQUIA,DON MATÍAS,20,530010000,71400000,2017,AGUACATE,PERMANENTE,7.915741839762616,0.5693556769983522
ANTIOQUIA,YARUMAL,30,496060000,78225000,2017,FRESA,PERMANENTE,30.813076923076927,0.8494863818537305
CORDOBA,"LOS CORDOBAS
MOÑITOS",79,997569966,379200000,2019,PLATANO,PERMANENTE,7.946690140845069,0.8635880044313673
GUAINIA,"BARRANCO MINAS,
INÍRIDA,
MAPIRIPANA,
CUMARIBO",90,731834400,634457600,2017,CACAO,PERMANENTE,0.3433333333333333,0.4777031287893631
GUAINIA,"BARRANCO MINAS,
INÍRIDA,
MAPIRIPANA,
CUMARIBO",90,731834400,634457600,2017,CACAO,PERMANENTE,0.3433333333333333,0.4777031287893631
CESAR,"La Jagua de Ibirico, Chimichagua y Agustín Codazzi",48,731059536,250892720,2019,FRIJOL,TRANSITORIO,0.6851834862385331,0.8322225630622742
CESAR,"La Jagua de Ibirico, Chimichagua y Agustín Codazzi",48,731059536,250892720,2019,FRIJOL,TRANSITORIO,0.6851834862385331,0.8322225630622742
NORTE DE SANTANDER,LA PLAYA DE BELÉN,69,494040000,421500000,2017,FRIJOL,TRANSITORIO,1.3801149425287367,0.963719897720433
NORTE DE SANTANDER,"OCAÑA,
CÁCHIRA",69,715210000,144491000,2018,MARACUYA,PERMANENTE,9.8510989010989,0.8180889009191573
NORTE DE SANTANDER,"OCAÑA,
CÁCHIRA",69,715210000,144491000,2018,MARACUYA,PERMANENTE,9.8510989010989,0.8180889009191573
NORTE DE SANTANDER,"OCAÑA,
CÁCHIRA",69,715210000,144491000,2018,MARACUYA,PERMANENTE,9.8510989010989,0.8180889009191573
NORTE DE SANTANDER,"OCAÑA,
CÁCHIRA",69,715210000,144491000,2018,MARACUYA,PERMANENTE,9.8510989010989,0.8180889009191573
NORTE DE SANTANDER,CONVENCIÓN,39,345194000,128910000,2017,PLATANO,PERMANENTE,6.617921052631577,0.9472530625198595
CAUCA,INZÁ,400,2966390566,342479053,2019,CAFE,PERMANENTE,0.8981842105263145,0.8118447888203394
CAUCA,INZÁ,400,2966390566,342479053,2019,CAFE,PERMANENTE,0.8981842105263145,0.8118447888203394
VALLE DEL CAUCA,BUENAVENTURA,262,2801926566,956060000,2019,COCO,PERMANENTE,11.948333333333332,0.9923325663814614
VALLE DEL CAUCA,BUENAVENTURA,262,2801926566,956060000,2019,COCO,PERMANENTE,11.948333333333332,0.9923325663814614
VALLE DEL CAUCA,BUENAVENTURA,262,2801926566,956060000,2019,COCO,PERMANENTE,11.948333333333332,0.9923325663814614
CUNDINAMARCA,"Susa, Carmen de Carupa, La Calera, Subachoque, Zipacón, Chocontá y Zipaquirá",220,3085065566,1478103000,2019,PAPA,TRANSITORIO,18.169860568878978,0.9378379215144143
BOYACA,"COPER, MUZO, OTANCHE, SAN PABLO DE BORBUR",241,1598290566,678030000,2019,AGUACATE,PERMANENTE,7.352641509433964,0.5899752274192478
VICHADA,"SANTA ROSALÍA, LA PRIMAVERA",150,1713390566,724500000,2019,PLATANO,PERMANENTE,5.719791666666666,0.8748588342342436
VICHADA,"SANTA ROSALÍA, LA PRIMAVERA",150,1713390566,724500000,2019,PLATANO,PERMANENTE,5.719791666666666,0.8748588342342436
CALDAS,SAN JOSÉ,48,291926566,196880000,2019,PLATANO,PERMANENTE,11.266837349397584,0.8472913042289394
VALLE DEL CAUCA,GUADALAJARA DE BUGA,20,40000000,14675000,2015,AGUACATE,PERMANENTE,9.963549160671459,0.7718659885654117
VALLE DEL CAUCA,GUADALAJARA DE BUGA,52,200928000,27774306,2015,AGUACATE,PERMANENTE,9.963549160671459,0.7718659885654117
PUTUMAYO,VALLE GUAMUEZ,88,215590800,125520000,2015,PLATANO,PERMANENTE,5.554907407407406,0.8846098762896838
PUTUMAYO,PUERTO  LEGUIZAMO,84,0,0,2015,PLATANO,PERMANENTE,5.554907407407406,0.8846098762896838
VALLE DEL CAUCA,GUADALAJARA DE BUGA,52,0,0,2014,AGUACATE,PERMANENTE,9.963549160671459,0.7718659885654117
PUTUMAYO,VALLE GUAMUEZ,60,221727700,84960000,2014,PLATANO,PERMANENTE,5.554907407407406,0.8846098762896838
MAGDALENA,SAN SEBASTIAN BUENAV,0,0,0,2014,ARROZ,TRANSITORIO,4.978828828828828,0.9281871745688999
CAQUETA,LA MONTAÑITA,24,88701600,36690000,2014,CHONTADURO,PERMANENTE,4.194513274336283,0.8431717268882644
CAQUETA,LA MONTAÑITA,72,221760000,183000000,2014,CHONTADURO,PERMANENTE,4.194513274336283,0.8431717268882644
CAQUETA,LA MONTAÑITA,68,208817600,84420000,2014,CHONTADURO,PERMANENTE,4.194513274336283,0.8431717268882644
CAQUETA,LA MONTAÑITA,60,221759890,114379375,2014,CHONTADURO,PERMANENTE,4.194513274336283,0.8431717268882644
VALLE DEL CAUCA,GUADALAJARA DE BUGA,80,282955000,53310000,2013,AGUACATE,PERMANENTE,9.963549160671459,0.7718659885654117
PUTUMAYO,VALLE GUAMUEZ,200,589497660,388350000,2013,PLATANO,PERMANENTE,5.554907407407406,0.8846098762896838
CAQUETA,SAN VICENTE DEL CAGUÁN,20,58945150,17834400,2013,CHONTADURO,PERMANENTE,4.194513274336283,0.8431717268882644
CAQUETA,SAN VICENTE DEL CAGUÁN,20,73054800,12600000,2013,CHONTADURO,PERMANENTE,4.194513274336283,0.8431717268882644
CAQUETA,BELEN DE LOS ANDAQUI,24,99028899,32020650,2013,CHONTADURO,PERMANENTE,4.194513274336283,0.8431717268882644
BOYACA,PISVA,196,577704174,467664844,2013,MAIZ,TRANSITORIO,1.3416312056737631,0.9253526486470531
ATLANTICO,TUBARÁ,48,141412000,121400000,2013,MAIZ,TRANSITORIO,1.2431861804222644,0.724766555061376
CAQUETA,SAN VICENTE DEL CAGUÁN,0,95205600,65750000,2012,CHONTADURO,PERMANENTE,4.194513274336283,0.8431717268882644
ATLANTICO,TUBARÁ,0,734027450,612011450,2012,MAIZ,TRANSITORIO,1.2431861804222644,0.724766555061376
ATLANTICO,TUBARÁ,0,143911620,29273640,2012,MAIZ,TRANSITORIO,1.2431861804222644,0.724766555061376
ATLANTICO,TUBARÁ,0,374021968,93129000,2012,MAIZ,TRANSITORIO,1.2431861804222644,0.724766555061376
